,Name,X,Y,True Vertical Depth,Normalized TVD,Formation
15468,34/3-1 A,488457.58,6853438.14,-17792.47,0.31513845795842377,0.9249268779326655
15469,34/3-1 A,488263.85,6853168.2,-18890.67,0.272546152652808,1.0027711522496632
15470,34/3-1 A,488470.27,6853442.69,-17493.82,0.3267212224635433,-0.7876471570412853
15471,34/3-1 A,488470.27,6853442.69,-17478.82,0.3273029785913745,-0.7487250198827864
15472,34/3-1 A,488468.63,6853442.47,-17538.8,0.3249767297548868,-0.7098028827242875
15473,34/3-1 A,488469.32,6853442.58,-17514.81,0.3259071517219981,-0.6708807455657886
15474,34/3-1 A,488393.66,6853522.81,-15939.0,0.3870229599751784,-0.5930364712487909
15475,34/3-1 A,488459.22,6853471.87,-16910.79,0.3493333074775054,0.34109482055518225
15476,34/3-1 A,488470.89,6853460.86,-16978.99,0.3466882562829661,-0.3595036482977976
15477,34/3-1 S,487663.66,6853265.16,-19549.44,0.24699658703071678,1.1973818380421577
15478,34/3-1 S,487778.04,6853296.4,-19216.760000000002,0.2598991622711758,-1.215790665784773
15479,34/3-1 S,487778.04,6853296.4,-19222.760000000002,0.2596664598200434,0.6913940549816722
15480,34/3-1 S,487775.47,6853295.7,-19216.3,0.25991700279242946,1.2363039752006564
15481,34/3-1 S,487698.68,6853274.73,-19440.66,0.2512154824697487,1.8201360325781395
15482,34/3-1 S,487717.32,6853279.82,-19389.97,0.2531814303443996,1.9369024440536362
15483,34/3-1 S,487746.88,6853287.89,-19309.22,0.25631321749922426,1.2752261123591553
15484,34/3-1 S,487775.47,6853295.7,-19217.3,0.259878219050574,1.8590581697366384
15485,34/3-1 S,488300.75,6853439.52,-17679.6,0.31951597890164446,-0.9433357056752808
15486,34/3-1 S,488300.75,6853439.52,-17675.6,0.31967111386906616,0.8860047407741666
15487,34/3-1 S,488245.53,6853424.07,-17843.82,0.3131469128141483,0.9249268779326655
15488,34/3-1 S,487887.29,6853326.23,-18898.17,0.2722552745888924,1.0027711522496632
15489,34/3-1 S,488341.28,6853455.16,-17552.62,0.324440738442445,-0.7876471570412853
15490,34/3-1 S,488341.28,6853455.16,-17556.62,0.32428560347502333,-0.7487250198827864
15491,34/3-1 S,488328.77,6853449.61,-17585.62,0.3231608749612163,-0.7098028827242875
15492,34/3-1 S,488334.33,6853451.92,-17584.55,0.3232023735650016,-0.6708807455657886
15493,34/3-1 S,488380.94,6853516.95,-15994.0,0.3848898541731306,-0.5930364712487909
15494,34/3-1 S,488378.12,6853498.13,-16969.43,0.3470590288551039,0.34109482055518225
15495,34/3-1 S,488377.65,6853494.15,-17050.32,0.3439218119764195,-0.3595036482977976
15496,34/3-1 ST2,489045.82,6853402.96,-19523.3,0.24801039404281727,1.1973818380421577
15497,34/3-1 ST2,488906.09,6853422.26,-19205.48,0.260336642879305,-1.215790665784773
15498,34/3-1 ST2,488906.09,6853422.26,-19198.48,0.2606081290722929,0.6913940549816722
15499,34/3-1 ST2,488909.25,6853421.95,-19199.82,0.26055615885820665,1.2363039752006564
15500,34/3-1 ST2,489003.96,6853410.45,-19426.94,0.251747595408005,1.8201360325781395
15501,34/3-1 ST2,488981.45,6853413.85,-19377.59,0.2536615730685696,1.9369024440536362
15502,34/3-1 ST2,488944.98,6853418.33,-19295.25,0.25685502637294444,1.2752261123591553
15503,34/3-1 ST2,488909.25,6853421.95,-19208.82,0.2602071051815079,1.8590581697366384
15504,34/3-1 ST2,488452.87,6853435.8,-17656.739999999998,0.3204025752404593,-0.9433357056752808
15505,34/3-1 ST2,488452.87,6853435.8,-17658.739999999998,0.32032500775674844,0.8860047407741666
15506,34/3-1 ST2,488449.06,6853436.73,-17836.69,0.3134234408935775,0.9249268779326655
15507,34/3-1 ST2,488770.28,6853432.58,-18888.0,0.2726497052435619,1.0027711522496632
15508,34/3-1 ST2,488457.55,6853436.83,-17525.82,0.32548014272417003,-0.7876471570412853
15509,34/3-1 ST2,488457.55,6853436.83,-17512.82,0.3259843313682904,-0.7487250198827864
15510,34/3-1 ST2,488455.91,6853436.6,-17564.8,0.323968352466646,-0.7098028827242875
15511,34/3-1 ST2,488456.6,6853436.72,-17558.81,0.3242006670803599,-0.6708807455657886
15512,34/3-1 ST2,488380.94,6853516.95,-15977.0,0.3855491777846727,-0.5930364712487909
15513,34/3-1 ST2,488446.5,6853466.01,-16935.79,0.34836371393112003,0.34109482055518225
15514,34/3-1 ST2,488458.17,6853454.99,-17008.99,0.3455247440273037,-0.3595036482977976
15515,34/3-2 S,490649.42,6853313.44,-19751.3,0.23916770089978284,1.1973818380421577
15516,34/3-2 S,490648.42,6853314.18,-19150.31,0.26247634191746816,0.06863986044569009
15517,34/3-2 S,490648.42,6853314.18,-19163.31,0.2619721532733478,0.14648413476268785
15518,34/3-2 S,490648.12,6853314.44,-19142.32,0.262786224014893,-1.215790665784773
15519,34/3-2 S,490648.12,6853314.44,-19146.32,0.2626310890474713,0.6913940549816722
15520,34/3-2 S,490648.95,6853313.87,-19322.3,0.25580592615575554,1.2363039752006564
15521,34/3-2 S,490649.4,6853313.84,-19678.3,0.24199891405522808,1.8201360325781395
15522,34/3-2 S,490649.57,6853314.12,-19570.3,0.2461875581756128,1.9369024440536362
15523,34/3-2 S,490649.37,6853313.99,-19473.3,0.249949581135588,1.2752261123591553
15524,34/3-2 S,490648.95,6853313.87,-19330.3,0.25549565622091225,1.8590581697366384
15525,34/3-2 S,490560.71,6853471.67,-17595.75,0.3227679956562209,-0.9433357056752808
15526,34/3-2 S,490560.71,6853471.67,-17607.75,0.32230259075395595,0.8860047407741666
15527,34/3-2 S,490557.22,6853473.53,-17787.7,0.3153234564070741,0.9249268779326655
15528,34/3-2 S,490629.74,6853345.61,-18899.04,0.2722215327334781,1.0027711522496632
15529,34/3-2 S,490562.61,6853470.61,-17462.77,0.3279254576481539,-0.7876471570412853
15530,34/3-2 S,490562.61,6853470.61,-17458.77,0.32808059261557554,-0.7487250198827864
15531,34/3-2 S,490561.97,6853471.09,-17517.76,0.32579273968352473,-0.7098028827242875
15532,34/3-2 S,490562.24,6853470.92,-17503.76,0.3263357120695005,-0.6708807455657886
15533,34/3-2 S,490579.04,6853471.88,-15920.0,0.38775985107043126,-0.5930364712487909
15534,34/3-2 S,490569.0,6853464.81,-16864.83,0.3511158082531802,0.34109482055518225
15535,34/3-2 S,490567.99,6853465.08,-16939.82,0.3482074154514428,-0.3595036482977976
15536,34/3-3 A,486082.4,6853123.8,-19318.43,0.25595601923673594,-1.215790665784773
15537,34/3-3 A,486082.4,6853123.8,-19308.43,0.2563438566552901,0.6913940549816722
15538,34/3-3 A,486090.04,6853135.87,-19321.64,0.2558315234253801,1.2363039752006564
15539,34/3-3 A,486189.56,6853289.95,-19449.85,0.2508590598820975,1.9369024440536362
15540,34/3-3 A,486119.97,6853181.79,-19366.4,0.2540955631399317,1.2752261123591553
15541,34/3-3 A,486090.04,6853135.87,-19331.64,0.255443686006826,1.8590581697366384
15542,34/3-3 A,485125.26,6851553.93,-17606.97,0.3223328420726031,-0.9433357056752808
15543,34/3-3 A,485125.26,6851553.93,-17616.97,0.32194500465404896,0.8860047407741666
15544,34/3-3 A,485125.93,6851554.45,-17795.96,0.31500310269934845,0.9249268779326655
15545,34/3-3 A,485780.47,6852633.34,-18950.47,0.27022688488985414,1.0027711522496632
15546,34/3-3 A,485125.24,6851553.93,-17493.97,0.3267154049022649,-0.7876471570412853
15547,34/3-3 A,485125.24,6851553.93,-17484.97,0.32706445857896366,-0.7487250198827864
15548,34/3-3 A,485125.23,6851553.94,-17519.97,0.32570702761402415,-0.7098028827242875
15549,34/3-3 A,485125.23,6851553.93,-17510.97,0.3260560812907229,-0.6708807455657886
15550,34/3-3 A,485123.64,6851554.91,-15937.0,0.38710052745888923,-0.5930364712487909
15551,34/3-3 A,485125.29,6851554.1,-16909.97,0.34936511014582683,0.34109482055518225
15552,34/3-3 A,485125.33,6851554.05,-17003.97,0.3457194384114179,-0.3595036482977976
15553,34/3-5,487411.21,6849329.8,-19332.8,0.2553986968662737,1.080615426566661
15554,34/3-5,487410.92,6849329.46,-19184.8,0.261138690660875,0.06863986044569009
15555,34/3-5,487410.92,6849329.46,-19173.8,0.26156531182128456,0.14648413476268785
15556,34/3-5,487410.79,6849329.47,-19123.8,0.26350449891405525,-1.215790665784773
15557,34/3-5,487410.91,6849329.45,-19182.8,0.2612162581445858,0.6913940549816722
15558,34/3-5,487410.79,6849329.47,-19112.8,0.2639311200744648,-1.1768685286262741
15559,34/3-5,487410.82,6849329.44,-19132.8,0.2631554452373565,-1.0990242543092763
15560,34/3-5,487411.28,6849330.33,-19494.8,0.2491157306856966,1.2363039752006564
15561,34/3-5,487413.09,6849331.26,-19678.79,0.24197991002171887,1.8201360325781395
15562,34/3-5,487411.8,6849330.75,-19591.8,0.2453537077257214,1.2752261123591553
15563,34/3-5,487411.28,6849330.33,-19493.8,0.249154514427552,1.8590581697366384
15564,34/3-5,487411.55,6849330.06,-17544.81,0.32474363946633567,-0.9433357056752808
15565,34/3-5,487411.55,6849330.06,-17560.81,0.32412309959664903,0.8860047407741666
15566,34/3-5,487411.63,6849329.87,-17734.81,0.31737472851380694,0.9249268779326655
15567,34/3-5,487411.43,6849330.04,-17419.81,0.3295916071982624,-0.7876471570412853
15568,34/3-5,487411.43,6849330.04,-17428.81,0.32924255352156373,-0.7487250198827864
15569,34/3-5,487411.47,6849330.05,-17453.81,0.32827295997517836,-0.7098028827242875
15570,34/3-5,487411.46,6849330.05,-17442.81,0.3286995811355879,-0.6708807455657886
15571,34/3-5,487411.7,6849336.62,-15876.0,0.3894663357120695,-0.5930364712487909
15572,34/3-5,487413.05,6849330.81,-16810.81,0.3532109059882097,0.34109482055518225
15573,34/3-5,487411.21,6849329.8,-19343.8,0.2549720757058641,2.053668855529133
15574,34/3-5,487412.37,6849330.53,-16940.81,0.34816901954700585,-0.3595036482977976
15575,34/4-1,461368.94,6824096.69,-21738.0,0.1621160409556314,0.4578612320306789
15576,34/4-1,461368.94,6824096.69,-22074.0,0.14908470369221222,2.287201678480126
15577,34/4-1,461368.94,6824096.69,-21745.0,0.1618445547626435,2.1315131298461307
15578,34/4-1,461368.94,6824096.69,-22137.0,0.14664132795532112,2.326123815638625
15579,34/4-1,461368.94,6824096.69,-21721.0,0.16277536456717345,-1.215790665784773
15580,34/4-1,461368.94,6824096.69,-21738.0,0.1621160409556314,0.6913940549816722
15581,34/4-1,461368.94,6824096.69,-21723.0,0.1626977970834626,-1.1768685286262741
15582,34/4-1,461368.94,6824096.69,-21020.0,0.1899627676078188,-0.9433357056752808
15583,34/4-1,461368.94,6824096.69,-21024.0,0.18980763264039716,0.8860047407741666
15584,34/4-1,461368.94,6824096.69,-21266.0,0.18042196711138692,0.9249268779326655
15585,34/4-1,461368.94,6824096.69,-20923.0,0.193724790567794,-0.7876471570412853
15586,34/4-1,461368.94,6824096.69,-20930.0,0.19345330437480607,-0.7487250198827864
15587,34/4-1,461368.94,6824096.69,-20957.0,0.1924061433447099,-0.7098028827242875
15588,34/4-1,461368.94,6824096.69,-19641.0,0.243445547626435,-0.5930364712487909
15589,34/4-1,461368.94,6824096.69,-20425.0,0.21303909401179025,0.34109482055518225
15590,34/4-1,461368.94,6824096.69,-20445.0,0.21226341917468197,-0.3595036482977976
15591,34/4-10 R,450943.82,6833035.27,-21163.44,0.18439962767607823,-0.9433357056752808
15592,34/4-10 R,450943.82,6833035.27,-21158.44,0.1845935463853553,0.8860047407741666
15593,34/4-10 R,450948.78,6833033.55,-21441.39,0.17361968662736582,0.9249268779326655
15594,34/4-10 R,450941.18,6833036.05,-20993.46,0.19099208811666152,-0.7876471570412853
15595,34/4-10 R,450941.18,6833036.05,-20991.46,0.19106965560037237,-0.7487250198827864
15596,34/4-10 R,450941.76,6833035.88,-21029.46,0.1895958734098666,-0.7098028827242875
15597,34/4-10 R,450962.55,6833018.91,-19633.0,0.24375581756127832,-0.5930364712487909
15598,34/4-10 R,450942.17,6833028.82,-20370.52,0.2151520322680732,0.34109482055518225
15599,34/4-10 R,450941.63,6833031.15,-20496.5,0.21026605646912813,-0.3595036482977976
15600,34/4-11,452191.49,6835103.31,-23014.7,0.11260083772882405,1.080615426566661
15601,34/4-11,452189.87,6835106.37,-23170.65,0.10655251318647217,1.1973818380421577
15602,34/4-11,452187.58,6835108.54,-23265.59,0.1028703847347192,0.4578612320306789
15603,34/4-11,452187.58,6835108.54,-23255.59,0.10325822215327335,2.1315131298461307
15604,34/4-11,452190.77,6835101.7,-22889.71,0.11744841762333233,0.06863986044569009
15605,34/4-11,452190.77,6835101.7,-22870.71,0.11818530871858521,0.10756199760418898
15606,34/4-11,452191.09,6835102.61,-22946.7,0.11523813217499221,0.14648413476268785
15607,34/4-11,452190.74,6835101.35,-22848.71,0.11903855103940432,-1.215790665784773
15608,34/4-11,452190.74,6835101.35,-22867.71,0.11830165994415144,-1.1768685286262741
15609,34/4-11,452191.42,6835103.98,-23057.69,0.11093352466645987,1.2363039752006564
15610,34/4-11,452212.92,6835092.49,-20970.96,0.19186472230840834,-0.9433357056752808
15611,34/4-11,452212.92,6835092.49,-20988.96,0.1911666149550109,0.8860047407741666
15612,34/4-11,452209.53,6835090.66,-21274.93,0.18007562829661805,0.9249268779326655
15613,34/4-11,452191.27,6835098.36,-22721.75,0.12396253490536767,0.2632505462381845
15614,34/4-11,452189.82,6835097.77,-22373.86,0.1374550108594477,1.0027711522496632
15615,34/4-11,452214.81,6835092.53,-20806.97,0.19822486813527765,-0.7876471570412853
15616,34/4-11,452214.81,6835092.53,-20808.97,0.19814730065156683,-0.7487250198827864
15617,34/4-11,452213.81,6835092.51,-20895.96,0.1947735029475644,-0.7098028827242875
15618,34/4-11,452214.38,6835092.52,-20846.97,0.19667351846106107,-0.6708807455657886
15619,34/4-11,452217.94,6835095.11,-19452.0,0.2507756748371083,-0.5930364712487909
15620,34/4-11,452217.67,6835091.09,-20190.98,0.2221152652807943,0.34109482055518225
15621,34/4-11,452217.73,6835090.94,-20324.98,0.2169182438721688,-0.3595036482977976
15622,34/4-12 A,462098.57,6824567.97,-21603.62,0.167327800186162,0.4578612320306789
15623,34/4-12 A,462098.57,6824567.97,-21595.62,0.16763807012100532,2.1315131298461307
15624,34/4-12 A,462100.81,6824568.28,-21597.16,0.16757834315854794,-1.215790665784773
15625,34/4-12 A,462099.47,6824568.09,-21595.84,0.16762953769779707,0.6913940549816722
15626,34/4-12 A,462100.81,6824568.28,-21595.16,0.16765591064225877,-1.1768685286262741
15627,34/4-12 A,462427.08,6824633.66,-20918.65,0.19389349984486498,-0.9433357056752808
15628,34/4-12 A,462454.04,6824651.8,-20816.74,0.19784595097735022,-0.7876471570412853
15629,34/4-12 A,462454.04,6824651.8,-20820.74,0.19769081600992858,-0.7487250198827864
15630,34/4-12 A,462450.64,6824648.89,-20836.17,0.19709238287309966,-0.7098028827242875
15631,34/4-12 A,462468.43,6824668.37,-19522.0,0.24806081290722928,-0.5930364712487909
15632,34/4-12 A,462467.89,6824668.58,-20220.99,0.22095136518771324,0.34109482055518225
15633,34/4-12 A,462468.88,6824668.89,-20313.98,0.21734486503257835,-0.3595036482977976
15634,34/4-12 S,462761.75,6824565.61,-21732.78,0.16231849208811672,0.4578612320306789
15635,34/4-12 S,462761.75,6824565.61,-21729.78,0.16243484331368294,2.1315131298461307
15636,34/4-12 S,462761.34,6824565.78,-21733.88,0.16227582997207565,-1.215790665784773
15637,34/4-12 S,462761.34,6824565.78,-21730.88,0.1623921811976419,0.6913940549816722
15638,34/4-12 S,462469.11,6824669.82,-20860.97,0.1961305460750853,-0.9433357056752808
15639,34/4-12 S,462469.74,6824670.25,-20759.97,0.20004770400248212,-0.7876471570412853
15640,34/4-12 S,462469.74,6824670.25,-20756.97,0.20016405522804837,-0.7487250198827864
15641,34/4-12 S,462469.62,6824670.17,-20772.97,0.19954351535836173,-0.7098028827242875
15642,34/4-12 S,462468.43,6824668.37,-19471.0,0.2500387837418554,-0.5930364712487909
15643,34/4-12 S,462467.89,6824668.58,-20172.99,0.22281298479677314,0.34109482055518225
15644,34/4-12 S,462468.88,6824668.89,-20265.98,0.21920648464163825,-0.3595036482977976
15645,34/4-13 S,453703.79,6836594.27,-23045.010000000002,0.1114253025131864,1.080615426566661
15646,34/4-13 S,453830.62,6836723.77,-23292.28,0.10183524666459824,1.1973818380421577
15647,34/4-13 S,453876.39,6836767.75,-23379.92,0.09843623952838977,0.4578612320306789
15648,34/4-13 S,453876.39,6836767.75,-23364.92,0.09901799565622098,2.1315131298461307
15649,34/4-13 S,453671.32,6836562.8,-22986.7,0.11368678250077564,0.06863986044569009
15650,34/4-13 S,453671.32,6836562.8,-22994.7,0.11337651256593233,0.10756199760418898
15651,34/4-13 S,453692.72,6836582.95,-23032.15,0.11192406143344705,0.14648413476268785
15652,34/4-13 S,453641.49,6836534.08,-22934.27,0.11572021408625502,-1.215790665784773
15653,34/4-13 S,453714.31,6836605.31,-23064.07,0.11068608439342228,1.2363039752006564
15654,34/4-13 S,452688.51,6835548.72,-21095.28,0.18704312752094326,-0.9433357056752808
15655,34/4-13 S,452688.51,6835548.72,-21103.28,0.18673285758609995,0.8860047407741666
15656,34/4-13 S,452827.37,6835693.7,-21376.93,0.1761196866273658,0.9249268779326655
15657,34/4-13 S,453566.27,6836456.04,-22787.32,0.12141948495190817,0.2632505462381845
15658,34/4-13 S,452602.17,6835455.7,-20939.97,0.19306663046850756,-0.7876471570412853
15659,34/4-13 S,452602.17,6835455.7,-20928.97,0.19349325162891712,-0.7487250198827864
15660,34/4-13 S,452654.43,6835511.85,-21022.19,0.1898778312131555,-0.7098028827242875
15661,34/4-13 S,452625.23,6835480.48,-20967.58,0.19199581135587954,-0.6708807455657886
15662,34/4-13 S,452305.98,6835149.93,-19554.0,0.24681973316785605,-0.5930364712487909
15663,34/4-13 S,452394.52,6835240.46,-20313.77,0.21735300961836795,0.34109482055518225
15664,34/4-13 S,452430.42,6835272.9,-20443.23,0.21233206639776608,-0.3595036482977976
15665,34/4-2,450579.58,6819953.34,-21800.0,0.15971144896059572,1.1973818380421577
15666,34/4-2,450579.58,6819953.34,-21890.0,0.15622091219360845,0.4578612320306789
15667,34/4-2,450579.58,6819953.34,-21893.0,0.1561045609680422,2.1315131298461307
15668,34/4-2,450579.58,6819953.34,-21765.0,0.1610688799255352,-1.215790665784773
15669,34/4-2,450579.58,6819953.34,-21779.0,0.16052590753955942,1.2363039752006564
15670,34/4-2,450579.58,6819953.34,-21785.0,0.16029320508842693,1.8201360325781395
15671,34/4-2,450579.58,6819953.34,-21015.0,0.19015668631709587,-0.9433357056752808
15672,34/4-2,450579.58,6819953.34,-21014.0,0.1901954700589513,0.8860047407741666
15673,34/4-2,450579.58,6819953.34,-21329.0,0.17797859137449581,0.9249268779326655
15674,34/4-2,450579.58,6819953.34,-20854.0,0.19640086875581755,-0.7876471570412853
15675,34/4-2,450579.58,6819953.34,-20844.0,0.1967887061743717,-0.7487250198827864
15676,34/4-2,450579.58,6819953.34,-20875.0,0.19558641017685385,-0.7098028827242875
15677,34/4-2,450579.58,6819953.34,-19554.0,0.24681973316785605,-0.5930364712487909
15678,34/4-2,450579.58,6819953.34,-20330.0,0.2167235494880546,0.34109482055518225
15679,34/4-2,450579.58,6819953.34,-20349.0,0.21598665839280173,-0.3595036482977976
15680,34/4-3,453647.75,6831114.54,-23011.0,0.11274433757368911,1.080615426566661
15681,34/4-3,453647.75,6831114.54,-23386.0,0.09820043437790878,1.1973818380421577
15682,34/4-3,453647.75,6831114.54,-23440.0,0.09610611231771642,0.4578612320306789
15683,34/4-3,453647.75,6831114.54,-23430.0,0.09649394973627055,2.1315131298461307
15684,34/4-3,453647.75,6831114.54,-22544.0,0.13085634502016755,0.06863986044569009
15685,34/4-3,453647.75,6831114.54,-22542.0,0.13093391250387837,0.10756199760418898
15686,34/4-3,453647.75,6831114.54,-22816.0,0.12030716723549488,0.14648413476268785
15687,34/4-3,453647.75,6831114.54,-22537.0,0.13112783121315544,-1.215790665784773
15688,34/4-3,453647.75,6831114.54,-23198.0,0.10549177784672666,1.2363039752006564
15689,34/4-3,453647.75,6831114.54,-23309.0,0.10118678250077567,1.8201360325781395
15690,34/4-3,453647.75,6831114.54,-23274.0,0.10254421346571517,1.9369024440536362
15691,34/4-3,453647.75,6831114.54,-23252.0,0.10339745578653428,1.2752261123591553
15692,34/4-3,453647.75,6831114.54,-23196.0,0.10556934533043748,1.8590581697366384
15693,34/4-3,453647.75,6831114.54,-20906.0,0.19438411417933601,-0.9433357056752808
15694,34/4-3,453647.75,6831114.54,-20750.0,0.20043437790878063,-0.7876471570412853
15695,34/4-3,453647.75,6831114.54,-20748.0,0.20051194539249148,-0.7487250198827864
15696,34/4-3,453647.75,6831114.54,-20791.0,0.19884424449270865,-0.7098028827242875
15697,34/4-3,453647.75,6831114.54,-19425.0,0.25182283586720444,-0.5930364712487909
15698,34/4-3,453647.75,6831114.54,-20167.0,0.22304529941048712,0.34109482055518225
15699,34/4-3,453647.75,6831114.54,-20262.0,0.21936084393422278,-0.3595036482977976
15700,34/4-4,459334.59,6819525.5,-21527.0,0.1702994104871238,0.4578612320306789
15701,34/4-4,459334.59,6819525.5,-22255.0,0.14206484641638226,2.287201678480126
15702,34/4-4,459334.59,6819525.5,-21535.0,0.16998914055228048,2.1315131298461307
15703,34/4-4,459334.59,6819525.5,-22337.0,0.13888457958423828,2.326123815638625
15704,34/4-4,459334.59,6819525.5,-21515.0,0.17076481538938876,-1.215790665784773
15705,34/4-4,459334.59,6819525.5,-21518.0,0.17064846416382254,-1.0990242543092763
15706,34/4-4,459334.59,6819525.5,-20885.0,0.19519857275829972,-0.9433357056752808
15707,34/4-4,459334.59,6819525.5,-20894.0,0.194849519081601,0.8860047407741666
15708,34/4-4,459334.59,6819525.5,-21046.0,0.18895439031957803,0.9249268779326655
15709,34/4-4,459334.59,6819525.5,-20733.0,0.2010937015203227,-0.7876471570412853
15710,34/4-4,459334.59,6819525.5,-20739.0,0.2008609990691902,-0.7487250198827864
15711,34/4-4,459334.59,6819525.5,-20781.0,0.1992320819112628,-0.7098028827242875
15712,34/4-4,459334.59,6819525.5,-19478.0,0.2497672975488675,-0.5930364712487909
15713,34/4-4,459334.59,6819525.5,-20145.0,0.22389854173130624,0.34109482055518225
15714,34/4-4,459334.59,6819525.5,-20264.0,0.21928327645051193,-0.3595036482977976
15715,34/4-5,462776.65,6839534.55,-22742.010000000002,0.1231767762953769,1.1973818380421577
15716,34/4-5,462771.64,6839535.29,-22783.68,0.12156065777226185,0.4578612320306789
15717,34/4-5,462771.64,6839535.29,-22766.68,0.1222199813838039,2.1315131298461307
15718,34/4-5,462810.8,6839532.81,-22421.09,0.1356232547316165,0.06863986044569009
15719,34/4-5,462810.8,6839532.81,-22416.09,0.13581717344089358,0.14648413476268785
15720,34/4-5,462811.29,6839533.19,-22424.11,0.13550612783121313,-1.215790665784773
15721,34/4-5,462811.29,6839533.19,-22414.11,0.13589396524976727,-1.1768685286262741
15722,34/4-5,462811.0,6839532.96,-22410.1,0.13604948805460756,-1.0990242543092763
15723,34/4-5,462809.66,6839532.1,-22448.05,0.13457764505119457,1.2363039752006564
15724,34/4-5,462781.36,6839534.0,-22702.31,0.12471649084703687,1.8201360325781395
15725,34/4-5,462794.2,6839530.49,-22596.17,0.12883299720757066,1.2752261123591553
15726,34/4-5,462809.66,6839532.1,-22454.05,0.13434494260006208,1.8590581697366384
15727,34/4-5,462850.78,6839570.15,-21106.71,0.18659982935153588,-0.9433357056752808
15728,34/4-5,462850.78,6839570.15,-21101.71,0.18679374806081295,0.8860047407741666
15729,34/4-5,462849.03,6839566.79,-21324.67,0.17814652497672984,0.9249268779326655
15730,34/4-5,462820.06,6839543.8,-22189.56,0.14460285448340052,1.0027711522496632
15731,34/4-5,462852.05,6839571.68,-20989.73,0.1911367514737822,-0.7876471570412853
15732,34/4-5,462852.05,6839571.68,-20979.73,0.19152458889233634,-0.7487250198827864
15733,34/4-5,462851.41,6839571.48,-21025.72,0.18974092460440578,-0.7098028827242875
15734,34/4-5,462842.15,6839562.11,-19575.0,0.24600527458889235,-0.5930364712487909
15735,34/4-5,462857.45,6839569.96,-20418.8,0.21327955321129385,0.34109482055518225
15736,34/4-5,462858.15,6839571.08,-20505.79,0.20990575550729132,-0.3595036482977976
15737,34/4-5 T2,462773.75,6839533.92,-22775.86,0.12186394663357118,1.1973818380421577
15738,34/4-5 T2,462768.69,6839534.54,-22822.53,0.12005390940117908,0.4578612320306789
15739,34/4-5 T2,462768.69,6839534.54,-22803.53,0.12079080049643194,2.1315131298461307
15740,34/4-5 T2,462807.9,6839532.58,-22460.97,0.13407655910642255,0.06863986044569009
15741,34/4-5 T2,462807.9,6839532.58,-22458.97,0.13415412659013337,0.14648413476268785
15742,34/4-5 T2,462808.39,6839532.95,-22440.989999999998,0.13485145826869385,-1.215790665784773
15743,34/4-5 T2,462808.39,6839532.95,-22442.989999999998,0.134773890784983,-1.1768685286262741
15744,34/4-5 T2,462808.1,6839532.73,-22449.98,0.1345027924294136,-1.0990242543092763
15745,34/4-5 T2,462806.69,6839531.55,-22470.91,0.13369104871237977,1.2363039752006564
15746,34/4-5 T2,462778.17,6839533.54,-22741.13,0.1232109059882097,1.8201360325781395
15747,34/4-5 T2,462791.02,6839529.98,-22628.0,0.12759851070431275,1.2752261123591553
15748,34/4-5 T2,462806.69,6839531.55,-22486.91,0.13307050884269314,1.8590581697366384
15749,34/4-5 T2,462847.56,6839570.16,-21146.67,0.18505003102699355,-0.9433357056752808
15750,34/4-5 T2,462847.56,6839570.16,-21138.67,0.18536030096183687,0.8860047407741666
15751,34/4-5 T2,462846.44,6839566.9,-21364.63,0.17659672665218737,0.9249268779326655
15752,34/4-5 T2,462817.11,6839543.43,-22237.44,0.14274588892336337,1.0027711522496632
15753,34/4-5 T2,462849.31,6839572.16,-21021.71,0.18989644740924608,-0.7876471570412853
15754,34/4-5 T2,462849.31,6839572.16,-21030.71,0.18954739373254734,-0.7487250198827864
15755,34/4-5 T2,462848.55,6839571.65,-21064.7,0.18822913434688177,-0.7098028827242875
15756,34/4-5 T2,462840.25,6839561.84,-19624.0,0.24410487123797703,-0.5930364712487909
15757,34/4-5 T2,462855.31,6839570.22,-20451.8,0.2119996897300652,0.34109482055518225
15758,34/4-5 T2,462856.11,6839571.33,-20544.79,0.20839318957493017,-0.3595036482977976
15759,34/4-6,458688.4,6826753.53,-21655.0,0.16533509152963077,0.4578612320306789
15760,34/4-6,458688.4,6826753.53,-22235.0,0.14284052125349053,2.287201678480126
15761,34/4-6,458688.4,6826753.53,-21644.0,0.16576171269004034,2.1315131298461307
15762,34/4-6,458688.4,6826753.53,-22306.0,0.14008687558175612,2.326123815638625
15763,34/4-6,458688.4,6826753.53,-21632.0,0.1662271175923053,-1.215790665784773
15764,34/4-6,458688.4,6826753.53,-21641.0,0.16587806391560658,0.6913940549816722
15765,34/4-6,458688.4,6826753.53,-21628.0,0.16638225255972697,-1.1768685286262741
15766,34/4-6,458688.4,6826753.53,-20849.0,0.19659478746509462,-0.9433357056752808
15767,34/4-6,458688.4,6826753.53,-20843.0,0.19682748991622712,0.8860047407741666
15768,34/4-6,458688.4,6826753.53,-21135.0,0.18550263729444616,0.9249268779326655
15769,34/4-6,458688.4,6826753.53,-20727.0,0.20132640397145515,-0.7876471570412853
15770,34/4-6,458688.4,6826753.53,-20738.0,0.20089978281104562,-0.7487250198827864
15771,34/4-6,458688.4,6826753.53,-20758.0,0.20012410797393732,-0.7098028827242875
15772,34/4-6,458688.4,6826753.53,-19481.0,0.24965094632330126,-0.5930364712487909
15773,34/4-6,458688.4,6826753.53,-20282.0,0.21858516909711448,0.34109482055518225
